test_id,repetition,function,sample_n,sampler,feature,value
3801,26,9,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
3801,26,9,100,"Hilbert Curve",sss.mean.0,0.0532787867289949
3801,26,9,100,"Hilbert Curve",sss.mean.1,0.696449034337675
3801,26,9,100,"Hilbert Curve",sss.cov.0,0.000404940540530474
3801,26,9,100,"Hilbert Curve",sss.cov.1,1.0e-06
3802,26,10,100,"Hilbert Curve",sss.mean,0.056168769135749
3802,26,10,100,"Hilbert Curve",sss.std,0.049503094814942
3802,26,10,100,"Hilbert Curve",sss.max,0.685862421622211
3802,26,10,100,"Hilbert Curve",sss.skew,16.3426187620013
3802,26,10,100,"Hilbert Curve",sss.skew_p,4.90980447962431e-60
3802,26,10,100,"Hilbert Curve",sss.weight.0,0.994974874371859
3802,26,10,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
3802,26,10,100,"Hilbert Curve",sss.mean.0,0.0529884981635952
3802,26,10,100,"Hilbert Curve",sss.mean.1,0.685862421622209
3802,26,10,100,"Hilbert Curve",sss.cov.0,0.000451222375904429
3802,26,10,100,"Hilbert Curve",sss.cov.1,1.0e-06
3803,26,11,100,"Hilbert Curve",sss.mean,0.0560063595550836
3803,26,11,100,"Hilbert Curve",sss.std,0.0488612783962391
3803,26,11,100,"Hilbert Curve",sss.max,0.672672056805259
3803,26,11,100,"Hilbert Curve",sss.skew,16.2240161317618
3803,26,11,100,"Hilbert Curve",sss.skew_p,3.41140112181181e-59
3803,26,11,100,"Hilbert Curve",sss.weight.0,0.994974874371859
3803,26,11,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
3803,26,11,100,"Hilbert Curve",sss.mean.0,0.0528918863366483
3803,26,11,100,"Hilbert Curve",sss.mean.1,0.672672056805258
3803,26,11,100,"Hilbert Curve",sss.cov.0,0.000470193483901937
3803,26,11,100,"Hilbert Curve",sss.cov.1,1.0e-06
3804,26,12,100,"Hilbert Curve",sss.mean,0.0517777928602173
3804,26,12,100,"Hilbert Curve",sss.std,0.0230091498124159
3804,26,12,100,"Hilbert Curve",sss.max,0.145117428197103
3804,26,12,100,"Hilbert Curve",sss.skew,4.0283191846612
3804,26,12,100,"Hilbert Curve",sss.skew_p,5.61770417007391e-05
3804,26,12,100,"Hilbert Curve",sss.weight.0,0.631740621002941
3804,26,12,100,"Hilbert Curve",sss.weight.1,0.368259378997059
3804,26,12,100,"Hilbert Curve",sss.mean.0,0.0442119818481378
3804,26,12,100,"Hilbert Curve",sss.mean.1,0.0647567702325768
3804,26,12,100,"Hilbert Curve",sss.cov.0,0.000273431858632811
3804,26,12,100,"Hilbert Curve",sss.cov.1,0.00070462963819929
3805,26,13,100,"Hilbert Curve",sss.mean,0.0550894149260978
3805,26,13,100,"Hilbert Curve",sss.std,0.0221672923826495
3805,26,13,100,"Hilbert Curve",sss.max,0.125167467911422
3805,26,13,100,"Hilbert Curve",sss.skew,2.93334774105122
3805,26,13,100,"Hilbert Curve",sss.skew_p,0.00335328082444749
3805,26,13,100,"Hilbert Curve",sss.weight.0,0.288364877651526
3805,26,13,100,"Hilbert Curve",sss.weight.1,0.711635122348474
3805,26,13,100,"Hilbert Curve",sss.mean.0,0.0752512706759744
3805,26,13,100,"Hilbert Curve",sss.mean.1,0.0469195384206294
3805,26,13,100,"Hilbert Curve",sss.cov.0,0.000502265813951831
3805,26,13,100,"Hilbert Curve",sss.cov.1,0.00025691980939358
3806,26,14,100,"Hilbert Curve",sss.mean,0.0556512645526607
3806,26,14,100,"Hilbert Curve",sss.std,0.050744410994441
3806,26,14,100,"Hilbert Curve",sss.max,0.698159732309917
3806,26,14,100,"Hilbert Curve",sss.skew,16.2721742839412
3806,26,14,100,"Hilbert Curve",sss.skew_p,1.55535367500693e-59
3806,26,14,100,"Hilbert Curve",sss.weight.0,0.994974874371859
3806,26,14,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
3806,26,14,100,"Hilbert Curve",sss.mean.0,0.0524062722912604
3806,26,14,100,"Hilbert Curve",sss.mean.1,0.698159732309915
3806,26,14,100,"Hilbert Curve",sss.cov.0,0.000493535293140615
3806,26,14,100,"Hilbert Curve",sss.cov.1,1.0e-06
3807,26,15,100,"Hilbert Curve",sss.mean,0.0526494658027263
3807,26,15,100,"Hilbert Curve",sss.std,0.0215890856204778
3807,26,15,100,"Hilbert Curve",sss.max,0.127532615157646
3807,26,15,100,"Hilbert Curve",sss.skew,2.73949695662193
3807,26,15,100,"Hilbert Curve",sss.skew_p,0.00615332844958336
3807,26,15,100,"Hilbert Curve",sss.weight.0,0.291758156077711
3807,26,15,100,"Hilbert Curve",sss.weight.1,0.708241843922289
3807,26,15,100,"Hilbert Curve",sss.mean.0,0.0704083925266695
3807,26,15,100,"Hilbert Curve",sss.mean.1,0.0453337278816195
3807,26,15,100,"Hilbert Curve",sss.cov.0,0.000486207570081796
3807,26,15,100,"Hilbert Curve",sss.cov.1,0.00027577294650661
3808,26,16,100,"Hilbert Curve",sss.mean,0.0554309007412456
3808,26,16,100,"Hilbert Curve",sss.std,0.048707682053883
3808,26,16,100,"Hilbert Curve",sss.max,0.675728490025267
3808,26,16,100,"Hilbert Curve",sss.skew,16.3448720463635
3808,26,16,100,"Hilbert Curve",sss.skew_p,4.73163192750767e-60
3808,26,16,100,"Hilbert Curve",sss.weight.0,0.994974874371859
3808,26,16,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
3808,26,16,100,"Hilbert Curve",sss.mean.0,0.0522980846337505
3808,26,16,100,"Hilbert Curve",sss.mean.1,0.675728490025266
3808,26,16,100,"Hilbert Curve",sss.cov.0,0.00043232748672046
3808,26,16,100,"Hilbert Curve",sss.cov.1,1.0e-06
3809,26,17,100,"Hilbert Curve",sss.mean,0.0548950770352982
3809,26,17,100,"Hilbert Curve",sss.std,0.0483210512221698
3809,26,17,100,"Hilbert Curve",sss.max,0.667609587245523
3809,26,17,100,"Hilbert Curve",sss.skew,16.300305285418
3809,26,17,100,"Hilbert Curve",sss.skew_p,9.82004121631867e-60
3809,26,17,100,"Hilbert Curve",sss.weight.0,0.994974874371859
3809,26,17,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
3809,26,17,100,"Hilbert Curve",sss.mean.0,0.0518005593069637
3809,26,17,100,"Hilbert Curve",sss.mean.1,0.667609587245522
3809,26,17,100,"Hilbert Curve",sss.cov.0,0.000442084582401445
3809,26,17,100,"Hilbert Curve",sss.cov.1,1.0e-06
3810,26,18,100,"Hilbert Curve",sss.mean,0.0548221633654022
3810,26,18,100,"Hilbert Curve",sss.std,0.0466375837417296
3810,26,18,100,"Hilbert Curve",sss.max,0.635768546467638
3810,26,18,100,"Hilbert Curve",sss.skew,16.030134111503
3810,26,18,100,"Hilbert Curve",sss.skew_p,7.87127036297366e-58
3810,26,18,100,"Hilbert Curve",sss.weight.0,0.994974874371859
3810,26,18,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
3810,26,18,100,"Hilbert Curve",sss.mean.0,0.0518880907234717
3810,26,18,100,"Hilbert Curve",sss.mean.1,0.635768546467637
3810,26,18,100,"Hilbert Curve",sss.cov.0,0.000473901718724456
3810,26,18,100,"Hilbert Curve",sss.cov.1,1.0e-06
3811,26,19,100,"Hilbert Curve",sss.mean,0.0546131527368683
3811,26,19,100,"Hilbert Curve",sss.std,0.0209176902407228
3811,26,19,100,"Hilbert Curve",sss.max,0.131715761556451
3811,26,19,100,"Hilbert Curve",sss.skew,4.78562401605255
3811,26,19,100,"Hilbert Curve",sss.skew_p,1.70456893720286e-06
3811,26,19,100,"Hilbert Curve",sss.weight.0,0.290971831998162
3811,26,19,100,"Hilbert Curve",sss.weight.1,0.709028168001838
3811,26,19,100,"Hilbert Curve",sss.mean.0,0.0668960377940162
3811,26,19,100,"Hilbert Curve",sss.mean.1,0.0495724876002867
3811,26,19,100,"Hilbert Curve",sss.cov.0,0.000765789792740171
3811,26,19,100,"Hilbert Curve",sss.cov.1,0.000216934393505116
3812,26,20,100,"Hilbert Curve",sss.mean,0.0566964680931965
3812,26,20,100,"Hilbert Curve",sss.std,0.0493970451272551
3812,26,20,100,"Hilbert Curve",sss.max,0.68394150608366
3812,26,20,100,"Hilbert Curve",sss.skew,16.3194186828108
3812,26,20,100,"Hilbert Curve",sss.skew_p,7.18162157399273e-60
3812,26,20,100,"Hilbert Curve",sss.weight.0,0.994974874371859
3812,26,20,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
3812,26,20,100,"Hilbert Curve",sss.mean.0,0.0535285638609215
3812,26,20,100,"Hilbert Curve",sss.mean.1,0.683941506083658
3812,26,20,100,"Hilbert Curve",sss.cov.0,0.000456303815653176
3812,26,20,100,"Hilbert Curve",sss.cov.1,1.0e-06
3813,26,21,100,"Hilbert Curve",sss.mean,0.0557725691092502
3813,26,21,100,"Hilbert Curve",sss.std,0.0495660828498916
3813,26,21,100,"Hilbert Curve",sss.max,0.676713008989868
3813,26,21,100,"Hilbert Curve",sss.skew,16.1224571233789
3813,26,21,100,"Hilbert Curve",sss.skew_p,1.77412655922508e-58
3813,26,21,100,"Hilbert Curve",sss.weight.0,0.994974874371859
3813,26,21,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
3813,26,21,100,"Hilbert Curve",sss.mean.0,0.0526365062815703
3813,26,21,100,"Hilbert Curve",sss.mean.1,0.676713008989866
3813,26,21,100,"Hilbert Curve",sss.cov.0,0.000513061510790573
3813,26,21,100,"Hilbert Curve",sss.cov.1,1.0e-06
3814,26,22,100,"Hilbert Curve",sss.mean,0.0557839036533744
3814,26,22,100,"Hilbert Curve",sss.std,0.0502897499308069
3814,26,22,100,"Hilbert Curve",sss.max,0.678833367768026
3814,26,22,100,"Hilbert Curve",sss.skew,15.9706619968396
3814,26,22,100,"Hilbert Curve",sss.skew_p,2.04602792433156e-57
3814,26,22,100,"Hilbert Curve",sss.weight.0,0.994974874371859
3814,26,22,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
3814,26,22,100,"Hilbert Curve",sss.mean.0,0.0526371891881489
3814,26,22,100,"Hilbert Curve",sss.mean.1,0.678833367768024
3814,26,22,100,"Hilbert Curve",sss.cov.0,0.000572371399887277
3814,26,22,100,"Hilbert Curve",sss.cov.1,1.0e-06
3815,26,23,100,"Hilbert Curve",sss.mean,0.0545803967831803
3815,26,23,100,"Hilbert Curve",sss.std,0.0226229398587719
3815,26,23,100,"Hilbert Curve",sss.max,0.155568923488765
3815,26,23,100,"Hilbert Curve",sss.skew,4.84589745929268
3815,26,23,100,"Hilbert Curve",sss.skew_p,1.26040606424131e-06
3815,26,23,100,"Hilbert Curve",sss.weight.0,0.323712285438604
3815,26,23,100,"Hilbert Curve",sss.weight.1,0.676287714561396
3815,26,23,100,"Hilbert Curve",sss.mean.0,0.0720923468218203
3815,26,23,100,"Hilbert Curve",sss.mean.1,0.0461981162131846
3815,26,23,100,"Hilbert Curve",sss.cov.0,0.00064161990451167
3815,26,23,100,"Hilbert Curve",sss.cov.1,0.00023408244778227
3816,26,24,100,"Hilbert Curve",sss.mean,0.0549460839411589
3816,26,24,100,"Hilbert Curve",sss.std,0.0490414658844869
3816,26,24,100,"Hilbert Curve",sss.max,0.667610677362845
3816,26,24,100,"Hilbert Curve",sss.skew,16.0779499069875
3816,26,24,100,"Hilbert Curve",sss.skew_p,3.64234216156708e-58
3816,26,24,100,"Hilbert Curve",sss.weight.0,0.994974874371859
3816,26,24,100,"Hilbert Curve",sss.weight.1,0.00502512562814072
3816,26,24,100,"Hilbert Curve",sss.mean.0,0.051851818317817
3816,26,24,100,"Hilbert Curve",sss.mean.1,0.667610677362844
3816,26,24,100,"Hilbert Curve",sss.cov.0,0.000512890701116847
3816,26,24,100,"Hilbert Curve",sss.cov.1,1.0e-06
3817,26,1,1000,"Latin Hypercube (nn)",sss.mean,0.0143277339875176
3817,26,1,1000,"Latin Hypercube (nn)",sss.std,0.016886126285291
3817,26,1,1000,"Latin Hypercube (nn)",sss.max,0.269637510637272
3817,26,1,1000,"Latin Hypercube (nn)",sss.skew,43.0769060939125
3817,26,1,1000,"Latin Hypercube (nn)",sss.skew_p,0.0
3817,26,1,1000,"Latin Hypercube (nn)",sss.weight.0,0.916929543525565
3817,26,1,1000,"Latin Hypercube (nn)",sss.weight.1,0.0830704564744356
3817,26,1,1000,"Latin Hypercube (nn)",sss.mean.0,0.0111167256286847
3817,26,1,1000,"Latin Hypercube (nn)",sss.mean.1,0.0497707609513521
3817,26,1,1000,"Latin Hypercube (nn)",sss.cov.0,3.30803406338718e-05
3817,26,1,1000,"Latin Hypercube (nn)",sss.cov.1,0.00170940511788562
3818,26,2,1000,"Latin Hypercube (nn)",sss.mean,0.0139929785334137
3818,26,2,1000,"Latin Hypercube (nn)",sss.std,0.0186466449724478
3818,26,2,1000,"Latin Hypercube (nn)",sss.max,0.555752145795594
3818,26,2,1000,"Latin Hypercube (nn)",sss.skew,54.6053537611964
3818,26,2,1000,"Latin Hypercube (nn)",sss.skew_p,0.0
3818,26,2,1000,"Latin Hypercube (nn)",sss.weight.0,0.929386953885114
3818,26,2,1000,"Latin Hypercube (nn)",sss.weight.1,0.0706130461148855
3818,26,2,1000,"Latin Hypercube (nn)",sss.mean.0,0.0111969064634364
3818,26,2,1000,"Latin Hypercube (nn)",sss.mean.1,0.0507940096025388
3818,26,2,1000,"Latin Hypercube (nn)",sss.cov.0,3.77142965677614e-05
3818,26,2,1000,"Latin Hypercube (nn)",sss.cov.1,0.00298454563285445
3819,26,3,1000,"Latin Hypercube (nn)",sss.mean,0.014299680833093
3819,26,3,1000,"Latin Hypercube (nn)",sss.std,0.0218555548737913
3819,26,3,1000,"Latin Hypercube (nn)",sss.max,0.706812255069075
3819,26,3,1000,"Latin Hypercube (nn)",sss.skew,57.7709199505492
3819,26,3,1000,"Latin Hypercube (nn)",sss.skew_p,0.0
3819,26,3,1000,"Latin Hypercube (nn)",sss.weight.0,0.937518584366188
3819,26,3,1000,"Latin Hypercube (nn)",sss.weight.1,0.0624814156338116
3819,26,3,1000,"Latin Hypercube (nn)",sss.mean.0,0.0114529765306979
3819,26,3,1000,"Latin Hypercube (nn)",sss.mean.1,0.0570137928713347
3819,26,3,1000,"Latin Hypercube (nn)",sss.cov.0,3.87341854374254e-05
3819,26,3,1000,"Latin Hypercube (nn)",sss.cov.1,0.0051336355038922
3820,26,4,1000,"Latin Hypercube (nn)",sss.mean,0.0142853890552879
3820,26,4,1000,"Latin Hypercube (nn)",sss.std,0.0182948812013126
3820,26,4,1000,"Latin Hypercube (nn)",sss.max,0.418675492030434
3820,26,4,1000,"Latin Hypercube (nn)",sss.skew,48.5985943768046
3820,26,4,1000,"Latin Hypercube (nn)",sss.skew_p,0.0
3820,26,4,1000,"Latin Hypercube (nn)",sss.weight.0,0.934610854599755
3820,26,4,1000,"Latin Hypercube (nn)",sss.weight.1,0.0653891454002449
3820,26,4,1000,"Latin Hypercube (nn)",sss.mean.0,0.0114220252695073
3820,26,4,1000,"Latin Hypercube (nn)",sss.mean.1,0.0552116140193538
3820,26,4,1000,"Latin Hypercube (nn)",sss.cov.0,3.88652123866677e-05
3820,26,4,1000,"Latin Hypercube (nn)",sss.cov.1,0.00278627526390239
3821,26,5,1000,"Latin Hypercube (nn)",sss.mean,0.0142042407588064
3821,26,5,1000,"Latin Hypercube (nn)",sss.std,0.0184233602082036
3821,26,5,1000,"Latin Hypercube (nn)",sss.max,0.388424457499608
3821,26,5,1000,"Latin Hypercube (nn)",sss.skew,48.1955360297999
3821,26,5,1000,"Latin Hypercube (nn)",sss.skew_p,0.0
3821,26,5,1000,"Latin Hypercube (nn)",sss.weight.0,0.933085912392818
3821,26,5,1000,"Latin Hypercube (nn)",sss.weight.1,0.0669140876071822
3821,26,5,1000,"Latin Hypercube (nn)",sss.mean.0,0.0112599544296696
3821,26,5,1000,"Latin Hypercube (nn)",sss.mean.1,0.0552609478590538
3821,26,5,1000,"Latin Hypercube (nn)",sss.cov.0,3.77228206820202e-05
3821,26,5,1000,"Latin Hypercube (nn)",sss.cov.1,0.00275485886402023
3822,26,6,1000,"Latin Hypercube (nn)",sss.mean,0.0142328020437717
3822,26,6,1000,"Latin Hypercube (nn)",sss.std,0.0180883380202752
3822,26,6,1000,"Latin Hypercube (nn)",sss.max,0.387397537309694
3822,26,6,1000,"Latin Hypercube (nn)",sss.skew,48.7485021533992
3822,26,6,1000,"Latin Hypercube (nn)",sss.skew_p,0.0
3822,26,6,1000,"Latin Hypercube (nn)",sss.weight.0,0.998999499749875
3822,26,6,1000,"Latin Hypercube (nn)",sss.weight.1,0.00100050025012506
3822,26,6,1000,"Latin Hypercube (nn)",sss.mean.0,0.0138716526939274
3822,26,6,1000,"Latin Hypercube (nn)",sss.mean.1,0.374840427863253
3822,26,6,1000,"Latin Hypercube (nn)",sss.cov.0,0.000197994095486369
3822,26,6,1000,"Latin Hypercube (nn)",sss.cov.1,0.000158680997649864
3823,26,7,1000,"Latin Hypercube (nn)",sss.mean,0.014598860900538
3823,26,7,1000,"Latin Hypercube (nn)",sss.std,0.0247350703958662
3823,26,7,1000,"Latin Hypercube (nn)",sss.max,0.759339037240251
3823,26,7,1000,"Latin Hypercube (nn)",sss.skew,56.1915749770174
3823,26,7,1000,"Latin Hypercube (nn)",sss.skew_p,0.0
3823,26,7,1000,"Latin Hypercube (nn)",sss.weight.0,0.999499749874938
3823,26,7,1000,"Latin Hypercube (nn)",sss.weight.1,0.000500250125062532
3823,26,7,1000,"Latin Hypercube (nn)",sss.mean.0,0.0142261180695372
3823,26,7,1000,"Latin Hypercube (nn)",sss.mean.1,0.759339037240249
3823,26,7,1000,"Latin Hypercube (nn)",sss.cov.0,0.000335394426653269
3823,26,7,1000,"Latin Hypercube (nn)",sss.cov.1,1.0e-06
3824,26,8,1000,"Latin Hypercube (nn)",sss.mean,0.0141844812075162
3824,26,8,1000,"Latin Hypercube (nn)",sss.std,0.0207253625341015
3824,26,8,1000,"Latin Hypercube (nn)",sss.max,0.64989224730937
3824,26,8,1000,"Latin Hypercube (nn)",sss.skew,56.2300972384653
3824,26,8,1000,"Latin Hypercube (nn)",sss.skew_p,0.0
3824,26,8,1000,"Latin Hypercube (nn)",sss.weight.0,0.936202395087006
3824,26,8,1000,"Latin Hypercube (nn)",sss.weight.1,0.0637976049129936
3824,26,8,1000,"Latin Hypercube (nn)",sss.mean.0,0.0113058129132121
3824,26,8,1000,"Latin Hypercube (nn)",sss.mean.1,0.0564276995142848
3824,26,8,1000,"Latin Hypercube (nn)",sss.cov.0,3.738929491235e-05
3824,26,8,1000,"Latin Hypercube (nn)",sss.cov.1,0.0042937739105865
3825,26,9,1000,"Latin Hypercube (nn)",sss.mean,0.0142709195262541
3825,26,9,1000,"Latin Hypercube (nn)",sss.std,0.0179340476351786
3825,26,9,1000,"Latin Hypercube (nn)",sss.max,0.32591156875085
3825,26,9,1000,"Latin Hypercube (nn)",sss.skew,45.8345175028567
3825,26,9,1000,"Latin Hypercube (nn)",sss.skew_p,0.0
3825,26,9,1000,"Latin Hypercube (nn)",sss.weight.0,0.925791592793299
3825,26,9,1000,"Latin Hypercube (nn)",sss.weight.1,0.0742084072067006
3825,26,9,1000,"Latin Hypercube (nn)",sss.mean.0,0.0111694930738348
3825,26,9,1000,"Latin Hypercube (nn)",sss.mean.1,0.052962957846372
3825,26,9,1000,"Latin Hypercube (nn)",sss.cov.0,3.59351580926285e-05
3825,26,9,1000,"Latin Hypercube (nn)",sss.cov.1,0.00228223583504796
3826,26,10,1000,"Latin Hypercube (nn)",sss.mean,0.0138167143787672
3826,26,10,1000,"Latin Hypercube (nn)",sss.std,0.0155867551455014
3826,26,10,1000,"Latin Hypercube (nn)",sss.max,0.240728004938314
3826,26,10,1000,"Latin Hypercube (nn)",sss.skew,42.7555193545806
3826,26,10,1000,"Latin Hypercube (nn)",sss.skew_p,0.0
3826,26,10,1000,"Latin Hypercube (nn)",sss.weight.0,0.927491308283193
3826,26,10,1000,"Latin Hypercube (nn)",sss.weight.1,0.0725086917168073
3826,26,10,1000,"Latin Hypercube (nn)",sss.mean.0,0.0110308840839292
3826,26,10,1000,"Latin Hypercube (nn)",sss.mean.1,0.0494515234428415
3826,26,10,1000,"Latin Hypercube (nn)",sss.cov.0,3.3814037154272e-05
3826,26,10,1000,"Latin Hypercube (nn)",sss.cov.1,0.00156273926729159
3827,26,11,1000,"Latin Hypercube (nn)",sss.mean,0.0141080519027348
3827,26,11,1000,"Latin Hypercube (nn)",sss.std,0.0197567432486609
3827,26,11,1000,"Latin Hypercube (nn)",sss.max,0.60860925677772
3827,26,11,1000,"Latin Hypercube (nn)",sss.skew,55.187561174168
3827,26,11,1000,"Latin Hypercube (nn)",sss.skew_p,0.0
3827,26,11,1000,"Latin Hypercube (nn)",sss.weight.0,0.93897665164498
3827,26,11,1000,"Latin Hypercube (nn)",sss.weight.1,0.0610233483550195
3827,26,11,1000,"Latin Hypercube (nn)",sss.mean.0,0.0112819811499511
3827,26,11,1000,"Latin Hypercube (nn)",sss.mean.1,0.0575932837737
3827,26,11,1000,"Latin Hypercube (nn)",sss.cov.0,3.61819367331385e-05
3827,26,11,1000,"Latin Hypercube (nn)",sss.cov.1,0.00384217802433898
3828,26,12,1000,"Latin Hypercube (nn)",sss.mean,0.0143668982027114
3828,26,12,1000,"Latin Hypercube (nn)",sss.std,0.0214538458607144
3828,26,12,1000,"Latin Hypercube (nn)",sss.max,0.563715838672878
3828,26,12,1000,"Latin Hypercube (nn)",sss.skew,53.070260017161
3828,26,12,1000,"Latin Hypercube (nn)",sss.skew_p,0.0
3828,26,12,1000,"Latin Hypercube (nn)",sss.weight.0,0.934836206781568
3828,26,12,1000,"Latin Hypercube (nn)",sss.weight.1,0.0651637932184324
3828,26,12,1000,"Latin Hypercube (nn)",sss.mean.0,0.0113230833036342
3828,26,12,1000,"Latin Hypercube (nn)",sss.mean.1,0.0580332999552994
3828,26,12,1000,"Latin Hypercube (nn)",sss.cov.0,3.893489321455e-05
3828,26,12,1000,"Latin Hypercube (nn)",sss.cov.1,0.004480360882444
3829,26,13,1000,"Latin Hypercube (nn)",sss.mean,0.0142434664905232
3829,26,13,1000,"Latin Hypercube (nn)",sss.std,0.0193147274087267
3829,26,13,1000,"Latin Hypercube (nn)",sss.max,0.364719788322609
3829,26,13,1000,"Latin Hypercube (nn)",sss.skew,48.4229670848422
3829,26,13,1000,"Latin Hypercube (nn)",sss.skew_p,0.0
3829,26,13,1000,"Latin Hypercube (nn)",sss.weight.0,0.926567433649618
3829,26,13,1000,"Latin Hypercube (nn)",sss.weight.1,0.0734325663503816
3829,26,13,1000,"Latin Hypercube (nn)",sss.mean.0,0.011143978163485
3829,26,13,1000,"Latin Hypercube (nn)",sss.mean.1,0.0533526123033996
3829,26,13,1000,"Latin Hypercube (nn)",sss.cov.0,3.72407780951709e-05
3829,26,13,1000,"Latin Hypercube (nn)",sss.cov.1,0.00297326203632101
3830,26,14,1000,"Latin Hypercube (nn)",sss.mean,0.0141861341712201
3830,26,14,1000,"Latin Hypercube (nn)",sss.std,0.0174181197354104
3830,26,14,1000,"Latin Hypercube (nn)",sss.max,0.402592476363675
3830,26,14,1000,"Latin Hypercube (nn)",sss.skew,47.8531837783888
3830,26,14,1000,"Latin Hypercube (nn)",sss.skew_p,0.0
3830,26,14,1000,"Latin Hypercube (nn)",sss.weight.0,0.932869207263843
3830,26,14,1000,"Latin Hypercube (nn)",sss.weight.1,0.067130792736157
3830,26,14,1000,"Latin Hypercube (nn)",sss.mean.0,0.011381917010109
3830,26,14,1000,"Latin Hypercube (nn)",sss.mean.1,0.0531543592354294
3830,26,14,1000,"Latin Hypercube (nn)",sss.cov.0,3.63388175073868e-05
3830,26,14,1000,"Latin Hypercube (nn)",sss.cov.1,0.00240152334274677
3831,26,15,1000,"Latin Hypercube (nn)",sss.mean,0.0146718710186234
3831,26,15,1000,"Latin Hypercube (nn)",sss.std,0.0244867378827938
3831,26,15,1000,"Latin Hypercube (nn)",sss.max,0.807492784523451
3831,26,15,1000,"Latin Hypercube (nn)",sss.skew,58.1846496996925
3831,26,15,1000,"Latin Hypercube (nn)",sss.skew_p,0.0
3831,26,15,1000,"Latin Hypercube (nn)",sss.weight.0,0.999499749874938
3831,26,15,1000,"Latin Hypercube (nn)",sss.weight.1,0.000500250125062532
3831,26,15,1000,"Latin Hypercube (nn)",sss.mean.0,0.014275063754607
3831,26,15,1000,"Latin Hypercube (nn)",sss.mean.1,0.807492784523449
3831,26,15,1000,"Latin Hypercube (nn)",sss.cov.0,0.000286145878859351
3831,26,15,1000,"Latin Hypercube (nn)",sss.cov.1,1.0e-06
3832,26,16,1000,"Latin Hypercube (nn)",sss.mean,0.0141887956361664
3832,26,16,1000,"Latin Hypercube (nn)",sss.std,0.0207095890608003
3832,26,16,1000,"Latin Hypercube (nn)",sss.max,0.624537656408615
3832,26,16,1000,"Latin Hypercube (nn)",sss.skew,55.22818019629
3832,26,16,1000,"Latin Hypercube (nn)",sss.skew_p,0.0
3832,26,16,1000,"Latin Hypercube (nn)",sss.weight.0,0.931408841590117
3832,26,16,1000,"Latin Hypercube (nn)",sss.weight.1,0.0685911584098833
3832,26,16,1000,"Latin Hypercube (nn)",sss.mean.0,0.0112064800129275
3832,26,16,1000,"Latin Hypercube (nn)",sss.mean.1,0.0546860726073155
3832,26,16,1000,"Latin Hypercube (nn)",sss.cov.0,3.71135077750884e-05
3832,26,16,1000,"Latin Hypercube (nn)",sss.cov.1,0.00400260870844
3833,26,17,1000,"Latin Hypercube (nn)",sss.mean,0.0147145990786617
3833,26,17,1000,"Latin Hypercube (nn)",sss.std,0.0263164173992811
3833,26,17,1000,"Latin Hypercube (nn)",sss.max,0.796434538805288
3833,26,17,1000,"Latin Hypercube (nn)",sss.skew,57.8869569483456
3833,26,17,1000,"Latin Hypercube (nn)",sss.skew_p,0.0
3833,26,17,1000,"Latin Hypercube (nn)",sss.weight.0,0.93431375580782
3833,26,17,1000,"Latin Hypercube (nn)",sss.weight.1,0.0656862441921802
3833,26,17,1000,"Latin Hypercube (nn)",sss.mean.0,0.011397019007617
3833,26,17,1000,"Latin Hypercube (nn)",sss.mean.1,0.061903485191592
3833,26,17,1000,"Latin Hypercube (nn)",sss.cov.0,3.95110323576654e-05
3833,26,17,1000,"Latin Hypercube (nn)",sss.cov.1,0.00761324112380487
3834,26,18,1000,"Latin Hypercube (nn)",sss.mean,0.0141846473701601
3834,26,18,1000,"Latin Hypercube (nn)",sss.std,0.0176426086215378
3834,26,18,1000,"Latin Hypercube (nn)",sss.max,0.373076946721133
3834,26,18,1000,"Latin Hypercube (nn)",sss.skew,47.5157383970012
3834,26,18,1000,"Latin Hypercube (nn)",sss.skew_p,0.0
3834,26,18,1000,"Latin Hypercube (nn)",sss.weight.0,0.926992152511907
3834,26,18,1000,"Latin Hypercube (nn)",sss.weight.1,0.0730078474880933
3834,26,18,1000,"Latin Hypercube (nn)",sss.mean.0,0.0112081955879141
3834,26,18,1000,"Latin Hypercube (nn)",sss.mean.1,0.0519771250202129
3834,26,18,1000,"Latin Hypercube (nn)",sss.cov.0,3.51371940093315e-05
3834,26,18,1000,"Latin Hypercube (nn)",sss.cov.1,0.00229019556336178
3835,26,19,1000,"Latin Hypercube (nn)",sss.mean,0.0141517941130613
3835,26,19,1000,"Latin Hypercube (nn)",sss.std,0.0177142581188425
3835,26,19,1000,"Latin Hypercube (nn)",sss.max,0.338381912298444
3835,26,19,1000,"Latin Hypercube (nn)",sss.skew,46.9689130021318
3835,26,19,1000,"Latin Hypercube (nn)",sss.skew_p,0.0
3835,26,19,1000,"Latin Hypercube (nn)",sss.weight.0,0.939048449356378
3835,26,19,1000,"Latin Hypercube (nn)",sss.weight.1,0.0609515506436225
