test_id,function,dimensions,sample_n,sampler,feature,value,n
718,22,20,316,Latin Hypercube (hc),t.ic.calculate,4.062090600000374,6320
719,23,20,316,Latin Hypercube (hc),t.generation,0.0029562999989138916,6320
719,23,20,316,Latin Hypercube (hc),t.ic.calculate,4.386734600000636,6320
720,24,20,316,Latin Hypercube (hc),t.generation,0.0029595000014523976,6320
720,24,20,316,Latin Hypercube (hc),t.ic.calculate,4.888073300000542,6320
721,1,20,316,Latin Hypercube (rnd),t.generation,0.0031763000006321818,6320
721,1,20,316,Latin Hypercube (rnd),t.ic.calculate,4.103312300001562,6320
722,2,20,316,Latin Hypercube (rnd),t.generation,0.0033163999978569336,6320
722,2,20,316,Latin Hypercube (rnd),t.ic.calculate,5.7875211000027775,6320
723,3,20,316,Latin Hypercube (rnd),t.generation,0.0034171000006608665,6320
723,3,20,316,Latin Hypercube (rnd),t.ic.calculate,4.533098700001574,6320
724,4,20,316,Latin Hypercube (rnd),t.generation,0.0030323999999382067,6320
724,4,20,316,Latin Hypercube (rnd),t.ic.calculate,4.676379299999098,6320
725,5,20,316,Latin Hypercube (rnd),t.generation,0.0030412999985856004,6320
725,5,20,316,Latin Hypercube (rnd),t.ic.calculate,4.067539499999839,6320
726,6,20,316,Latin Hypercube (rnd),t.generation,0.0029381999993347563,6320
726,6,20,316,Latin Hypercube (rnd),t.ic.calculate,5.350726900000154,6320
727,7,20,316,Latin Hypercube (rnd),t.generation,0.002853600002708845,6320
727,7,20,316,Latin Hypercube (rnd),t.ic.calculate,4.503345699999045,6320
728,8,20,316,Latin Hypercube (rnd),t.generation,0.003516299999319017,6320
728,8,20,316,Latin Hypercube (rnd),t.ic.calculate,5.201787999998487,6320
729,9,20,316,Latin Hypercube (rnd),t.generation,0.003112500002316665,6320
729,9,20,316,Latin Hypercube (rnd),t.ic.calculate,5.167125299998588,6320
730,10,20,316,Latin Hypercube (rnd),t.generation,0.0029460000005201437,6320
730,10,20,316,Latin Hypercube (rnd),t.ic.calculate,5.778555700002471,6320
731,11,20,316,Latin Hypercube (rnd),t.generation,0.002890899999329122,6320
731,11,20,316,Latin Hypercube (rnd),t.ic.calculate,5.689235099998768,6320
732,12,20,316,Latin Hypercube (rnd),t.generation,0.002933299998403527,6320
732,12,20,316,Latin Hypercube (rnd),t.ic.calculate,6.607342800001788,6320
733,13,20,316,Latin Hypercube (rnd),t.generation,0.0031029999991005752,6320
733,13,20,316,Latin Hypercube (rnd),t.ic.calculate,4.346671499999502,6320
734,14,20,316,Latin Hypercube (rnd),t.generation,0.00290560000212281,6320
734,14,20,316,Latin Hypercube (rnd),t.ic.calculate,4.143791699996655,6320
735,15,20,316,Latin Hypercube (rnd),t.generation,0.002855499998986488,6320
735,15,20,316,Latin Hypercube (rnd),t.ic.calculate,4.485665199998039,6320
736,16,20,316,Latin Hypercube (rnd),t.generation,0.0028928000028827228,6320
736,16,20,316,Latin Hypercube (rnd),t.ic.calculate,3.964842100001988,6320
737,17,20,316,Latin Hypercube (rnd),t.generation,0.0030867000023135915,6320
737,17,20,316,Latin Hypercube (rnd),t.ic.calculate,4.105676899998798,6320
738,18,20,316,Latin Hypercube (rnd),t.generation,0.0030234000005293638,6320
738,18,20,316,Latin Hypercube (rnd),t.ic.calculate,4.29097339999862,6320
739,19,20,316,Latin Hypercube (rnd),t.generation,0.0028041999976267107,6320
739,19,20,316,Latin Hypercube (rnd),t.ic.calculate,3.918679099999281,6320
740,20,20,316,Latin Hypercube (rnd),t.generation,0.0029531000000133645,6320
740,20,20,316,Latin Hypercube (rnd),t.ic.calculate,5.093221499999345,6320
741,21,20,316,Latin Hypercube (rnd),t.generation,0.0029192000001785345,6320
741,21,20,316,Latin Hypercube (rnd),t.ic.calculate,3.517257800001971,6320
742,22,20,316,Latin Hypercube (rnd),t.generation,0.0029727000001003034,6320
742,22,20,316,Latin Hypercube (rnd),t.ic.calculate,3.4041490999989037,6320
743,23,20,316,Latin Hypercube (rnd),t.generation,0.002849900000001071,6320
743,23,20,316,Latin Hypercube (rnd),t.ic.calculate,3.713468099998863,6320
744,24,20,316,Latin Hypercube (rnd),t.generation,0.003246000000217464,6320
744,24,20,316,Latin Hypercube (rnd),t.ic.calculate,4.175498399999924,6320
745,1,20,316,Hilbert Curve,t.generation,0.1890504000002693,6320
745,1,20,316,Hilbert Curve,t.ic.calculate,4.076473699999042,6320
746,2,20,316,Hilbert Curve,t.generation,0.19146719999844208,6320
746,2,20,316,Hilbert Curve,t.ic.calculate,5.820792499998788,6320
747,3,20,316,Hilbert Curve,t.generation,0.1994598000019323,6320
747,3,20,316,Hilbert Curve,t.ic.calculate,4.518073500003084,6320
748,4,20,316,Hilbert Curve,t.generation,0.19540300000153366,6320
748,4,20,316,Hilbert Curve,t.ic.calculate,4.7064402000032715,6320
749,5,20,316,Hilbert Curve,t.generation,0.19072240000241436,6320
749,5,20,316,Hilbert Curve,t.ic.calculate,4.131879199998366,6320
750,6,20,316,Hilbert Curve,t.generation,0.19169609999880777,6320
750,6,20,316,Hilbert Curve,t.ic.calculate,5.310427599997638,6320
751,7,20,316,Hilbert Curve,t.generation,0.19107729999814183,6320
751,7,20,316,Hilbert Curve,t.ic.calculate,4.4700836000010895,6320
752,8,20,316,Hilbert Curve,t.generation,0.19455139999990934,6320
752,8,20,316,Hilbert Curve,t.ic.calculate,5.180510200003482,6320
753,9,20,316,Hilbert Curve,t.generation,0.1906474999996135,6320
753,9,20,316,Hilbert Curve,t.ic.calculate,5.155527200000506,6320
754,10,20,316,Hilbert Curve,t.generation,0.1915277000007336,6320
754,10,20,316,Hilbert Curve,t.ic.calculate,5.789072399998986,6320
755,11,20,316,Hilbert Curve,t.generation,0.1941437000023143,6320
755,11,20,316,Hilbert Curve,t.ic.calculate,5.666171799999574,6320
756,12,20,316,Hilbert Curve,t.generation,0.19303990000116755,6320
756,12,20,316,Hilbert Curve,t.ic.calculate,6.543003900002077,6320
757,13,20,316,Hilbert Curve,t.generation,0.19339229999968666,6320
757,13,20,316,Hilbert Curve,t.ic.calculate,4.33583059999728,6320
758,14,20,316,Hilbert Curve,t.generation,0.19360500000038883,6320
758,14,20,316,Hilbert Curve,t.ic.calculate,4.165494500000932,6320
759,15,20,316,Hilbert Curve,t.generation,0.19013059999997495,6320
759,15,20,316,Hilbert Curve,t.ic.calculate,4.376517900000181,6320
760,16,20,316,Hilbert Curve,t.generation,0.19063769999775104,6320
760,16,20,316,Hilbert Curve,t.ic.calculate,3.962189399997442,6320
761,17,20,316,Hilbert Curve,t.generation,0.19274500000028638,6320
761,17,20,316,Hilbert Curve,t.ic.calculate,4.07444039999973,6320
762,18,20,316,Hilbert Curve,t.generation,0.19179799999983516,6320
762,18,20,316,Hilbert Curve,t.ic.calculate,4.287671400001273,6320
763,19,20,316,Hilbert Curve,t.generation,0.19254169999840087,6320
763,19,20,316,Hilbert Curve,t.ic.calculate,3.97124089999852,6320
764,20,20,316,Hilbert Curve,t.generation,0.1939569999995001,6320
764,20,20,316,Hilbert Curve,t.ic.calculate,5.103803699999844,6320
765,21,20,316,Hilbert Curve,t.generation,0.19358090000241646,6320
765,21,20,316,Hilbert Curve,t.ic.calculate,3.5926760000002105,6320
766,22,20,316,Hilbert Curve,t.generation,0.19271949999892968,6320
766,22,20,316,Hilbert Curve,t.ic.calculate,3.476809499999945,6320
767,23,20,316,Hilbert Curve,t.generation,0.19195510000281502,6320
767,23,20,316,Hilbert Curve,t.ic.calculate,3.7588231999980053,6320
768,24,20,316,Hilbert Curve,t.generation,0.1904324999995879,6320
768,24,20,316,Hilbert Curve,t.ic.calculate,4.186426799999026,6320
769,1,20,1000,Latin Hypercube (nn),t.generation,0.010101700001541758,20000
769,1,20,1000,Latin Hypercube (nn),t.ic.calculate,34.59120400000029,20000
770,2,20,1000,Latin Hypercube (nn),t.generation,0.011810800002422184,20000
770,2,20,1000,Latin Hypercube (nn),t.ic.calculate,39.50015980000171,20000
771,3,20,1000,Latin Hypercube (nn),t.generation,0.011842799998703413,20000
771,3,20,1000,Latin Hypercube (nn),t.ic.calculate,36.365075500001694,20000
772,4,20,1000,Latin Hypercube (nn),t.generation,0.011315200001263293,20000
772,4,20,1000,Latin Hypercube (nn),t.ic.calculate,36.31480290000036,20000
773,5,20,1000,Latin Hypercube (nn),t.generation,0.011481100002129097,20000
773,5,20,1000,Latin Hypercube (nn),t.ic.calculate,35.01467389999743,20000
774,6,20,1000,Latin Hypercube (nn),t.generation,0.011198399999557296,20000
774,6,20,1000,Latin Hypercube (nn),t.ic.calculate,38.50197630000184,20000
775,7,20,1000,Latin Hypercube (nn),t.generation,0.010870100002648542,20000
775,7,20,1000,Latin Hypercube (nn),t.ic.calculate,36.132816100001946,20000
776,8,20,1000,Latin Hypercube (nn),t.generation,0.011505500002385816,20000
776,8,20,1000,Latin Hypercube (nn),t.ic.calculate,38.569197599998006,20000
777,9,20,1000,Latin Hypercube (nn),t.generation,0.011195999999472406,20000
777,9,20,1000,Latin Hypercube (nn),t.ic.calculate,38.32012069999837,20000
778,10,20,1000,Latin Hypercube (nn),t.generation,0.010895899999013636,20000
778,10,20,1000,Latin Hypercube (nn),t.ic.calculate,39.79619489999823,20000
779,11,20,1000,Latin Hypercube (nn),t.generation,0.011160000001837034,20000
779,11,20,1000,Latin Hypercube (nn),t.ic.calculate,39.663111700003356,20000
780,12,20,1000,Latin Hypercube (nn),t.generation,0.011701900002663024,20000
780,12,20,1000,Latin Hypercube (nn),t.ic.calculate,42.48379130000103,20000
781,13,20,1000,Latin Hypercube (nn),t.generation,0.010413700001663528,20000
781,13,20,1000,Latin Hypercube (nn),t.ic.calculate,35.90691800000059,20000
782,14,20,1000,Latin Hypercube (nn),t.generation,0.010736800002632663,20000
782,14,20,1000,Latin Hypercube (nn),t.ic.calculate,34.94324979999874,20000
783,15,20,1000,Latin Hypercube (nn),t.generation,0.011135400000057416,20000
783,15,20,1000,Latin Hypercube (nn),t.ic.calculate,36.12801000000036,20000
784,16,20,1000,Latin Hypercube (nn),t.generation,0.010639300002367236,20000
784,16,20,1000,Latin Hypercube (nn),t.ic.calculate,34.50713519999772,20000
785,17,20,1000,Latin Hypercube (nn),t.generation,0.010300300000380957,20000
785,17,20,1000,Latin Hypercube (nn),t.ic.calculate,35.113620200001606,20000
786,18,20,1000,Latin Hypercube (nn),t.generation,0.01127239999914309,20000
786,18,20,1000,Latin Hypercube (nn),t.ic.calculate,35.59853870000006,20000
787,19,20,1000,Latin Hypercube (nn),t.generation,0.011726299999281764,20000
787,19,20,1000,Latin Hypercube (nn),t.ic.calculate,34.42762039999798,20000
788,20,20,1000,Latin Hypercube (nn),t.generation,0.0110184000004665,20000
788,20,20,1000,Latin Hypercube (nn),t.ic.calculate,38.03429509999842,20000
789,21,20,1000,Latin Hypercube (nn),t.generation,0.012268099999346305,20000
789,21,20,1000,Latin Hypercube (nn),t.ic.calculate,32.84823469999901,20000
790,22,20,1000,Latin Hypercube (nn),t.generation,0.010266500001307577,20000
790,22,20,1000,Latin Hypercube (nn),t.ic.calculate,32.36450889999833,20000
791,23,20,1000,Latin Hypercube (nn),t.generation,0.011071000000811182,20000
791,23,20,1000,Latin Hypercube (nn),t.ic.calculate,33.52566740000111,20000
792,24,20,1000,Latin Hypercube (nn),t.generation,0.011136400000395952,20000
792,24,20,1000,Latin Hypercube (nn),t.ic.calculate,34.76072270000077,20000
793,1,20,1000,Latin Hypercube (hc),t.generation,0.010534799999732058,20000
793,1,20,1000,Latin Hypercube (hc),t.ic.calculate,15.093417899999622,20000
794,2,20,1000,Latin Hypercube (hc),t.generation,0.010906000003160443,20000
794,2,20,1000,Latin Hypercube (hc),t.ic.calculate,20.863833100000193,20000
795,3,20,1000,Latin Hypercube (hc),t.generation,0.010911399996984983,20000
795,3,20,1000,Latin Hypercube (hc),t.ic.calculate,16.84806380000009,20000
796,4,20,1000,Latin Hypercube (hc),t.generation,0.010903400001552654,20000
796,4,20,1000,Latin Hypercube (hc),t.ic.calculate,17.158776299998863,20000
797,5,20,1000,Latin Hypercube (hc),t.generation,0.011077300001488766,20000
797,5,20,1000,Latin Hypercube (hc),t.ic.calculate,15.063681700001325,20000
798,6,20,1000,Latin Hypercube (hc),t.generation,0.011219500000152038,20000
798,6,20,1000,Latin Hypercube (hc),t.ic.calculate,19.185146200001327,20000
799,7,20,1000,Latin Hypercube (hc),t.generation,0.011250999999901978,20000
799,7,20,1000,Latin Hypercube (hc),t.ic.calculate,16.43287229999987,20000
800,8,20,1000,Latin Hypercube (hc),t.generation,0.011270800001511816,20000
800,8,20,1000,Latin Hypercube (hc),t.ic.calculate,18.78283680000095,20000
801,9,20,1000,Latin Hypercube (hc),t.generation,0.011073599998780992,20000
801,9,20,1000,Latin Hypercube (hc),t.ic.calculate,18.827563399998326,20000
802,10,20,1000,Latin Hypercube (hc),t.generation,0.010876399999688147,20000
802,10,20,1000,Latin Hypercube (hc),t.ic.calculate,20.684152300000278,20000
803,11,20,1000,Latin Hypercube (hc),t.generation,0.010876600001211045,20000
803,11,20,1000,Latin Hypercube (hc),t.ic.calculate,20.248147700000118,20000
804,12,20,1000,Latin Hypercube (hc),t.generation,0.011083900000812719,20000
804,12,20,1000,Latin Hypercube (hc),t.ic.calculate,23.175294499997108,20000
805,13,20,1000,Latin Hypercube (hc),t.generation,0.01043299999946612,20000
805,13,20,1000,Latin Hypercube (hc),t.ic.calculate,15.947289299998374,20000
806,14,20,1000,Latin Hypercube (hc),t.generation,0.011132499999803258,20000
806,14,20,1000,Latin Hypercube (hc),t.ic.calculate,15.462140400002681,20000
807,15,20,1000,Latin Hypercube (hc),t.generation,0.011706099998264108,20000
807,15,20,1000,Latin Hypercube (hc),t.ic.calculate,16.296208600000682,20000
808,16,20,1000,Latin Hypercube (hc),t.generation,0.011354099999152822,20000
808,16,20,1000,Latin Hypercube (hc),t.ic.calculate,15.067689300001803,20000
809,17,20,1000,Latin Hypercube (hc),t.generation,0.012151300001278287,20000
809,17,20,1000,Latin Hypercube (hc),t.ic.calculate,15.287656399999833,20000
810,18,20,1000,Latin Hypercube (hc),t.generation,0.01081010000052629,20000
810,18,20,1000,Latin Hypercube (hc),t.ic.calculate,16.066804999998567,20000
811,19,20,1000,Latin Hypercube (hc),t.generation,0.010974599998007761,20000
811,19,20,1000,Latin Hypercube (hc),t.ic.calculate,14.981936600001063,20000
812,20,20,1000,Latin Hypercube (hc),t.generation,0.011057300001994008,20000
812,20,20,1000,Latin Hypercube (hc),t.ic.calculate,18.669907700001204,20000
813,21,20,1000,Latin Hypercube (hc),t.generation,0.010634000002028188,20000
813,21,20,1000,Latin Hypercube (hc),t.ic.calculate,13.448248500000773,20000
814,22,20,1000,Latin Hypercube (hc),t.generation,0.011341800000082003,20000
814,22,20,1000,Latin Hypercube (hc),t.ic.calculate,13.016614000000118,20000
815,23,20,1000,Latin Hypercube (hc),t.generation,0.010694600001443177,20000
815,23,20,1000,Latin Hypercube (hc),t.ic.calculate,14.007868900000176,20000
816,24,20,1000,Latin Hypercube (hc),t.generation,0.010230500000034226,20000
816,24,20,1000,Latin Hypercube (hc),t.ic.calculate,15.395676699998148,20000
817,1,20,1000,Latin Hypercube (rnd),t.generation,0.01096299999699113,20000
817,1,20,1000,Latin Hypercube (rnd),t.ic.calculate,12.737753999997949,20000
818,2,20,1000,Latin Hypercube (rnd),t.generation,0.010306600001058541,20000
818,2,20,1000,Latin Hypercube (rnd),t.ic.calculate,18.313981900002545,20000
819,3,20,1000,Latin Hypercube (rnd),t.generation,0.010961399999359855,20000
819,3,20,1000,Latin Hypercube (rnd),t.ic.calculate,14.250292199998512,20000
820,4,20,1000,Latin Hypercube (rnd),t.generation,0.011242399999900954,20000
820,4,20,1000,Latin Hypercube (rnd),t.ic.calculate,14.740868500000943,20000
821,5,20,1000,Latin Hypercube (rnd),t.generation,0.011813000000984175,20000
821,5,20,1000,Latin Hypercube (rnd),t.ic.calculate,12.802494999999908,20000
822,6,20,1000,Latin Hypercube (rnd),t.generation,0.010207399998762412,20000
822,6,20,1000,Latin Hypercube (rnd),t.ic.calculate,16.872000299998035,20000
823,7,20,1000,Latin Hypercube (rnd),t.generation,0.01119240000116406,20000
823,7,20,1000,Latin Hypercube (rnd),t.ic.calculate,14.162534700000833,20000
824,8,20,1000,Latin Hypercube (rnd),t.generation,0.011401399999158457,20000
824,8,20,1000,Latin Hypercube (rnd),t.ic.calculate,16.486458200000925,20000
825,9,20,1000,Latin Hypercube (rnd),t.generation,0.011972799999057315,20000
825,9,20,1000,Latin Hypercube (rnd),t.ic.calculate,16.371014399999694,20000
826,10,20,1000,Latin Hypercube (rnd),t.generation,0.01082719999976689,20000
826,10,20,1000,Latin Hypercube (rnd),t.ic.calculate,18.312254700002086,20000
827,11,20,1000,Latin Hypercube (rnd),t.generation,0.010527800001000287,20000
827,11,20,1000,Latin Hypercube (rnd),t.ic.calculate,18.147364899999957,20000
828,12,20,1000,Latin Hypercube (rnd),t.generation,0.011053800000809133,20000
828,12,20,1000,Latin Hypercube (rnd),t.ic.calculate,21.200463299999683,20000
829,13,20,1000,Latin Hypercube (rnd),t.generation,0.010767499999928987,20000
829,13,20,1000,Latin Hypercube (rnd),t.ic.calculate,13.897549399996933,20000
830,14,20,1000,Latin Hypercube (rnd),t.generation,0.010925499998847954,20000
830,14,20,1000,Latin Hypercube (rnd),t.ic.calculate,13.26945859999978,20000
831,15,20,1000,Latin Hypercube (rnd),t.generation,0.014021700000739656,20000
831,15,20,1000,Latin Hypercube (rnd),t.ic.calculate,13.93229219999921,20000
832,16,20,1000,Latin Hypercube (rnd),t.generation,0.010380799998529255,20000
832,16,20,1000,Latin Hypercube (rnd),t.ic.calculate,12.375627299999906,20000
833,17,20,1000,Latin Hypercube (rnd),t.generation,0.01095530000020517,20000
833,17,20,1000,Latin Hypercube (rnd),t.ic.calculate,13.043198200000916,20000
834,18,20,1000,Latin Hypercube (rnd),t.generation,0.010916499999439111,20000
834,18,20,1000,Latin Hypercube (rnd),t.ic.calculate,13.563876699998218,20000
835,19,20,1000,Latin Hypercube (rnd),t.generation,0.010912599998846417,20000
835,19,20,1000,Latin Hypercube (rnd),t.ic.calculate,12.517962300000363,20000
836,20,20,1000,Latin Hypercube (rnd),t.generation,0.010939499999949476,20000
836,20,20,1000,Latin Hypercube (rnd),t.ic.calculate,16.059058599999844,20000
837,21,20,1000,Latin Hypercube (rnd),t.generation,0.01094089999969583,20000
837,21,20,1000,Latin Hypercube (rnd),t.ic.calculate,11.237788099999307,20000
838,22,20,1000,Latin Hypercube (rnd),t.generation,0.01114640000014333,20000
838,22,20,1000,Latin Hypercube (rnd),t.ic.calculate,10.757398600002489,20000
839,23,20,1000,Latin Hypercube (rnd),t.generation,0.010147699998924509,20000
839,23,20,1000,Latin Hypercube (rnd),t.ic.calculate,11.675490100002207,20000
840,24,20,1000,Latin Hypercube (rnd),t.generation,0.010087700000440236,20000
840,24,20,1000,Latin Hypercube (rnd),t.ic.calculate,13.129909100000077,20000
841,1,20,1000,Hilbert Curve,t.generation,0.604697999999189,20000
841,1,20,1000,Hilbert Curve,t.ic.calculate,13.219962999999552,20000
842,2,20,1000,Hilbert Curve,t.generation,0.5991496999995434,20000
842,2,20,1000,Hilbert Curve,t.ic.calculate,18.759748399999808,20000
843,3,20,1000,Hilbert Curve,t.generation,0.6088238000011188,20000
843,3,20,1000,Hilbert Curve,t.ic.calculate,14.664584699999978,20000
844,4,20,1000,Hilbert Curve,t.generation,0.607663999999204,20000
844,4,20,1000,Hilbert Curve,t.ic.calculate,14.741185899998527,20000
845,5,20,1000,Hilbert Curve,t.generation,0.6032553000004555,20000
845,5,20,1000,Hilbert Curve,t.ic.calculate,12.999689000000217,20000
846,6,20,1000,Hilbert Curve,t.generation,0.6088326999997662,20000
846,6,20,1000,Hilbert Curve,t.ic.calculate,16.85108820000096,20000
847,7,20,1000,Hilbert Curve,t.generation,0.5988231999981508,20000
847,7,20,1000,Hilbert Curve,t.ic.calculate,14.067970900003274,20000
848,8,20,1000,Hilbert Curve,t.generation,0.599867599998106,20000
848,8,20,1000,Hilbert Curve,t.ic.calculate,16.459132599997247,20000
849,9,20,1000,Hilbert Curve,t.generation,0.6010219000017969,20000
849,9,20,1000,Hilbert Curve,t.ic.calculate,16.33150949999981,20000
850,10,20,1000,Hilbert Curve,t.generation,0.6059133999988262,20000
850,10,20,1000,Hilbert Curve,t.ic.calculate,18.321251299999858,20000
851,11,20,1000,Hilbert Curve,t.generation,0.6037290999993274,20000
851,11,20,1000,Hilbert Curve,t.ic.calculate,18.207231200001843,20000
852,12,20,1000,Hilbert Curve,t.generation,0.5944218000004184,20000
852,12,20,1000,Hilbert Curve,t.ic.calculate,21.010281399998348,20000
853,13,20,1000,Hilbert Curve,t.generation,0.6254009000003862,20000
853,13,20,1000,Hilbert Curve,t.ic.calculate,13.791529699999955,20000
855,15,20,1000,Hilbert Curve,t.generation,0.6118500999982643,20000
855,15,20,1000,Hilbert Curve,t.ic.calculate,13.812531200001104,20000
856,16,20,1000,Hilbert Curve,t.generation,0.6060431000005337,20000
856,16,20,1000,Hilbert Curve,t.ic.calculate,12.633685700002388,20000
857,17,20,1000,Hilbert Curve,t.generation,0.6016301999989082,20000
857,17,20,1000,Hilbert Curve,t.ic.calculate,12.793248499998299,20000
858,18,20,1000,Hilbert Curve,t.generation,0.6045460999994248,20000
858,18,20,1000,Hilbert Curve,t.ic.calculate,13.371663300000364,20000
859,19,20,1000,Hilbert Curve,t.generation,0.5984008000014001,20000
859,19,20,1000,Hilbert Curve,t.ic.calculate,12.534071000001859,20000
860,20,20,1000,Hilbert Curve,t.generation,0.60203520000141,20000
860,20,20,1000,Hilbert Curve,t.ic.calculate,16.15878999999768,20000
861,21,20,1000,Hilbert Curve,t.generation,0.6013080999982776,20000
861,21,20,1000,Hilbert Curve,t.ic.calculate,11.353741000002628,20000
862,22,20,1000,Hilbert Curve,t.generation,0.6010966000030749,20000
862,22,20,1000,Hilbert Curve,t.ic.calculate,11.104619599998841,20000
863,23,20,1000,Hilbert Curve,t.generation,0.5962570999981835,20000
863,23,20,1000,Hilbert Curve,t.ic.calculate,11.843704699997033,20000
864,24,20,1000,Hilbert Curve,t.generation,0.604744699998264,20000
864,24,20,1000,Hilbert Curve,t.ic.calculate,13.157968900002743,20000
865,1,30,100,Latin Hypercube (nn),t.generation,0.0024247000001196284,3000
865,1,30,100,Latin Hypercube (nn),t.ic.calculate,3.7944797999989532,3000
866,2,30,100,Latin Hypercube (nn),t.generation,0.002627100002428051,3000
866,2,30,100,Latin Hypercube (nn),t.ic.calculate,4.768428100000165,3000
867,3,30,100,Latin Hypercube (nn),t.generation,0.0024272000009659678,3000
867,3,30,100,Latin Hypercube (nn),t.ic.calculate,4.111905200003093,3000
868,4,30,100,Latin Hypercube (nn),t.generation,0.002895699999498902,3000
868,4,30,100,Latin Hypercube (nn),t.ic.calculate,4.341730899999675,3000
869,5,30,100,Latin Hypercube (nn),t.generation,0.0025323000008938834,3000
869,5,30,100,Latin Hypercube (nn),t.ic.calculate,3.9587411000029533,3000
870,6,30,100,Latin Hypercube (nn),t.generation,0.0023642999985895585,3000
870,6,30,100,Latin Hypercube (nn),t.ic.calculate,4.473873499999172,3000
871,7,30,100,Latin Hypercube (nn),t.generation,0.002370499998505693,3000
871,7,30,100,Latin Hypercube (nn),t.ic.calculate,4.005642399999488,3000
872,8,30,100,Latin Hypercube (nn),t.generation,0.002312999997229781,3000
872,8,30,100,Latin Hypercube (nn),t.ic.calculate,4.348518999999214,3000
873,9,30,100,Latin Hypercube (nn),t.generation,0.002429899999697227,3000
873,9,30,100,Latin Hypercube (nn),t.ic.calculate,4.403031499998178,3000
874,10,30,100,Latin Hypercube (nn),t.generation,0.0026223999993817415,3000
874,10,30,100,Latin Hypercube (nn),t.ic.calculate,4.751811999998608,3000
875,11,30,100,Latin Hypercube (nn),t.generation,0.002735099998972146,3000
875,11,30,100,Latin Hypercube (nn),t.ic.calculate,4.6814722000017355,3000
876,12,30,100,Latin Hypercube (nn),t.generation,0.0025591000012354925,3000
876,12,30,100,Latin Hypercube (nn),t.ic.calculate,5.132596399998874,3000
877,13,30,100,Latin Hypercube (nn),t.generation,0.0027594000021053944,3000
877,13,30,100,Latin Hypercube (nn),t.ic.calculate,4.053201300001092,3000
878,14,30,100,Latin Hypercube (nn),t.generation,0.002350099999603117,3000
878,14,30,100,Latin Hypercube (nn),t.ic.calculate,3.9472347000009904,3000
879,15,30,100,Latin Hypercube (nn),t.generation,0.00235650000104215,3000
879,15,30,100,Latin Hypercube (nn),t.ic.calculate,4.076285899998766,3000
880,16,30,100,Latin Hypercube (nn),t.generation,0.00244110000130604,3000
880,16,30,100,Latin Hypercube (nn),t.ic.calculate,3.8264295999979367,3000
881,17,30,100,Latin Hypercube (nn),t.generation,0.0024815999968268443,3000
881,17,30,100,Latin Hypercube (nn),t.ic.calculate,3.8007619000018167,3000
882,18,30,100,Latin Hypercube (nn),t.generation,0.002460899999277899,3000
882,18,30,100,Latin Hypercube (nn),t.ic.calculate,3.8858407999978226,3000
883,19,30,100,Latin Hypercube (nn),t.generation,0.0026633999987097923,3000
883,19,30,100,Latin Hypercube (nn),t.ic.calculate,3.9244072000001324,3000
884,20,30,100,Latin Hypercube (nn),t.generation,0.0025172000023303553,3000
884,20,30,100,Latin Hypercube (nn),t.ic.calculate,4.429317699999956,3000
885,21,30,100,Latin Hypercube (nn),t.generation,0.002468299997417489,3000
885,21,30,100,Latin Hypercube (nn),t.ic.calculate,3.522835399999167,3000
886,22,30,100,Latin Hypercube (nn),t.generation,0.0024539000005461276,3000
886,22,30,100,Latin Hypercube (nn),t.ic.calculate,3.536582400000043,3000
887,23,30,100,Latin Hypercube (nn),t.generation,0.0026418000015837606,3000
887,23,30,100,Latin Hypercube (nn),t.ic.calculate,3.7285585999998148,3000
888,24,30,100,Latin Hypercube (nn),t.generation,0.00227890000314801,3000
888,24,30,100,Latin Hypercube (nn),t.ic.calculate,3.956559300000663,3000
889,1,30,100,Latin Hypercube (hc),t.generation,0.002428799998597242,3000
889,1,30,100,Latin Hypercube (hc),t.ic.calculate,2.4230623000003106,3000
890,2,30,100,Latin Hypercube (hc),t.generation,0.0025230999999621417,3000
890,2,30,100,Latin Hypercube (hc),t.ic.calculate,3.267444900000555,3000
891,3,30,100,Latin Hypercube (hc),t.generation,0.0024649999977555126,3000
891,3,30,100,Latin Hypercube (hc),t.ic.calculate,2.601946599999792,3000
892,4,30,100,Latin Hypercube (hc),t.generation,0.002515000000130385,3000
892,4,30,100,Latin Hypercube (hc),t.ic.calculate,2.6910785000000033,3000
893,5,30,100,Latin Hypercube (hc),t.generation,0.0023277000000234693,3000
893,5,30,100,Latin Hypercube (hc),t.ic.calculate,2.4122265000005427,3000
894,6,30,100,Latin Hypercube (hc),t.generation,0.002358599998842692,3000
894,6,30,100,Latin Hypercube (hc),t.ic.calculate,3.022966799999267,3000
895,7,30,100,Latin Hypercube (hc),t.generation,0.0031214000009640586,3000
895,7,30,100,Latin Hypercube (hc),t.ic.calculate,2.6207867999983137,3000
896,8,30,100,Latin Hypercube (hc),t.generation,0.0026472999998077285,3000
896,8,30,100,Latin Hypercube (hc),t.ic.calculate,2.961466599997948,3000
897,9,30,100,Latin Hypercube (hc),t.generation,0.002790600003208965,3000
897,9,30,100,Latin Hypercube (hc),t.ic.calculate,2.9382225000008475,3000
898,10,30,100,Latin Hypercube (hc),t.generation,0.0023622000007890165,3000
898,10,30,100,Latin Hypercube (hc),t.ic.calculate,3.209391799999139,3000
899,11,30,100,Latin Hypercube (hc),t.generation,0.0026367000027676113,3000
899,11,30,100,Latin Hypercube (hc),t.ic.calculate,3.1474076000013156,3000
